id,created_at,text,scores,compound
1477248012707635201,2022-01-01 11:59:06+00:00,https://t.co/USLzewyFzA,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
1476885873115504648,2021-12-31 12:00:06+00:00,"Take on a new challenge in 2022, take the lead on our world-renowned education and training  programmes- https://t.co/x1mTk08caI closing date 5 Jan. https://t.co/6POaBLZYDB","{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.0772}",0.0772
1476198880463278082,2021-12-29 14:30:14+00:00,"The census of higher specialty trainees is live, and it is a great opportunity for trainees to influence the future of medical training! You can fill out the survey using your unique URL, which you should have received by email on Tuesday 23 November. Closing date is 28 January! https://t.co/rNGb4wFJTi","{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.8168}",0.8168
1475768505542795266,2021-12-28 10:00:04+00:00,"The discovery of insulin in 1921 is still one of the greatest medical discoveries, transforming diabetes from a death sentence to a chronic condition. It remains the only effective treatment for people with type 1 diabetes. Find out more at #rcpeDiabetes22
https://t.co/JkzqciqV3o https://t.co/J2ld5SHHFD","{'neg': 0.08, 'neu': 0.742, 'pos': 0.177, 'compound': 0.5719}",0.5719
1475406135427534852,2021-12-27 10:00:09+00:00,https://t.co/dEFxPuHr1d,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
1474349176595095587,2021-12-24 12:00:10+00:00,"We wish all our Fellows, Members and our wider physicianly community all the very best for the festive season. We hope you stay safe &amp; can find time to look after yourself over the holidays. https://t.co/ScMODOAqOG","{'neg': 0.0, 'neu': 0.617, 'pos': 0.383, 'compound': 0.9558}",0.9558
1473669731311882240,2021-12-22 15:00:18+00:00,"The census of higher specialty trainees is live, and it is a great opportunity to influence the future of medical training. Trainees can fill out the survey using their unique URL, which they should have received by email on Tuesday 23 November. https://t.co/BRsd8fHMNl","{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.7845}",0.7845
1473254444980707331,2021-12-21 11:30:06+00:00,Hear Dr Ivan Wiggam discuss the outcomes for patients following thrombectomy at next month’s #rcpeTrainees22 Find out how you can join us here: https://t.co/OuEUM7i0d3 https://t.co/xFyihYiYJF,"{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.296}",0.296
1472514567469252612,2021-12-19 10:30:05+00:00,Do the answers for IBD pathogenesis and therapy lie in the microbiome? Find out with Prof Ailsa Hart at #rcpeGIHep22 for two days of advanced updates and the latest research: https://t.co/m92GEKRnN9 https://t.co/q6kEROKL6V,"{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.25}",0.25
1471480330553110537,2021-12-16 14:00:24+00:00,Welcome to everyone joining #rcpeSWEng21 this afternoon. We're excited to hear from our excellent line up of speakers including @elliecbday on the latest updates to clinical medicine. Use #rcpeSWEng21 to follow and join in the conversation.,"{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.8834}",0.8834
1471080119158587404,2021-12-15 11:30:06+00:00,Should all doctors be academics? We’re looking forward to hearing our #rcpeTrainees22 Keynote Speaker Prof John Simpson debate this on 21 Jan. You can find our full programme &amp; booking here: https://t.co/OuEUM7i0d3 https://t.co/HbM7ffX1sB,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
1471057772674486274,2021-12-15 10:01:18+00:00,"This is an important report from @gmcuk. It highlights the challenges facing the medical workforce, as well as the positives, such as excellent team working between different healthcare professionals. It follows the latest #PhysicianCensus: https://t.co/JXDQ8KR9eo #StateofMed https://t.co/42jwDg9cqv","{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.8834}",0.8834
1470718704560361474,2021-12-14 11:33:58+00:00,"The College has responded to the latest publication on drug deaths in Scotland. We are encouraged by what appears to be a small decrease in people who have lost their lives to drugs, but we recognise that there's a long journey ahead: https://t.co/02d3sWaLff https://t.co/YPklYd3HzX","{'neg': 0.038, 'neu': 0.922, 'pos': 0.04, 'compound': 0.0258}",0.0258
1470687526612520964,2021-12-14 09:30:05+00:00,The ‘Working within a Team' Evening Medical Update is live tonight from 6.30pm. Register by midnight to get on-demand access for 28 days for these talks if you can't make the live event - use #rcpeEMU to join the conversation,"{'neg': 0.0, 'neu': 0.944, 'pos': 0.056, 'compound': 0.296}",0.296
1470355101017686022,2021-12-13 11:29:08+00:00,"The College is backing this call. We made a similar call in our report in March 2021, which also called for heroin-assisted treatment to be rolled out: https://t.co/8BoO67kKQq https://t.co/vFxNwlgyhI","{'neg': 0.0, 'neu': 0.961, 'pos': 0.039, 'compound': 0.0258}",0.0258
